abstract,keywords,author,url,doi,issn,year,pages,volume,journal,title,ENTRYTYPE,ID
"The recognition of previously visited places, known as Loop Closure Detection (LCD), composes one of the problems widely studied in robotics: simultaneous localization and mapping (SLAM). In this paper we propose a three level hierarchy based LCD method. In our serialized approach, in the First Level, a sequence of the most recently visited places is used as query to search for candidate sequences in our topological map composed by previously visited places. After that, at the Second Level, the method selects the most similar sequence to the query among all candidate sequences which is temporally consistent with the previous LCD method response. Then, at the Third Level, we match the image sequences belonging to the query sequence to the candidate sequence selected in the Second Level. The method is evaluated in different and challenging public datasets, and presents expressive results that overcome the LCD state-of-the-art methods.","Loop Closure Detection, SLAM, Mobile robotics",Fernanda Rodrigues and Renata Neuland and Mathias Mantelli and Diego Pittol and Renan Maffei and Edson Prestes and Mariana Kolberg,https://www.sciencedirect.com/science/article/pii/S0921889020304607,https://doi.org/10.1016/j.robot.2020.103620,0921-8890,2020,103620,133,Robotics and Autonomous Systems,Three level sequence-based Loop Closure Detection,article,RODRIGUES2020103620
"The consensus of multi-agent dynamic systems is a metaphor for many different tasks involving group agreement. However, ensuring consensus in real-world scenarios, with non-convex obstacles and kinodynamic motion constraints, proves to be a hard task, since it is quite difficult to model such a problem analytically. Therefore, this paper studies the problem of state agreement for Multi-Robot Systems (MRS) in unknown cluttered complex environments. Here, we propose and analyze a distributed consensus algorithm combined with a Rapidly-exploring Random Tree-based planner, which allows linear and nonlinear systems to reach a common target on their states inside bi- or three-dimensional spaces filled with static obstacles. We demonstrate that, with enough time, our planning strategy ensures probabilistic completeness convergence independently of the topological communication network employed, since some connectivity constraints are observed. Simulated results with linear and nonlinear models are provided, showing the effectiveness of our proposed method in comparison with the state-of-the-art literature for the specific case of position consensus (rendezvous) missions.","Multi-agent consensus, Rapidly-exploring random trees, Probabilistic completeness, Rendezvous",Armando {Alves Neto} and Leonardo A. Mozelli and Douglas G. Macharet,https://www.sciencedirect.com/science/article/pii/S0921889020304474,https://doi.org/10.1016/j.robot.2020.103607,0921-8890,2020,103607,132,Robotics and Autonomous Systems,On the consensus of nonlinear agents in unknown cluttered environments using random planning,article,ALVESNETO2020103607
"This paper presents a multi-task instance segmentation neural network able to provide both road lane and road participants detection. The multi-task approach, ERFNet-based, allows feature sharing and reduces the computational requirements of the overall detection architecture, allowing real time performance even in configurations with limited hardware. The proposed method includes an ad-hoc training procedure and automatic dataset creation mechanism that is also introduced in this paper. The proposed solution has been tested and validated through a newly generated public dataset derived from the BDD100K of 19K images, and in real scenarios. The results obtained prove the viability of the work for road application and its real time performance.","Semantic segmentation, Neural networks, Lane segmentation, Object segmentation",Leonardo Cabrera {Lo Bianco} and Jorge Beltrán and Gerardo Fernández López and Fernando García and Abdulla Al-Kaff,https://www.sciencedirect.com/science/article/pii/S0921889020304632,https://doi.org/10.1016/j.robot.2020.103623,0921-8890,2020,103623,133,Robotics and Autonomous Systems,Joint semantic segmentation of road objects and lanes using Convolutional Neural Networks,article,LOBIANCO2020103623
"This paper is concentrated on path planning for robots working in a dynamic environment to satisfy real-time needs. An efficient bias-goal factor RRT (EBG-RRT), which is multiple-query sampling-based replanning algorithm, is proposed with rapid response and high success rate. Specifically, a relay node method is proposed to get a position where the robot and dynamic obstacles will be no-collision and help robots to move without suspended. Based on the relay node method, Connection strategy performs minimal modifications to maintain the interrupted path. In order to overcome the short of Waypoint Cache method, an efficient and optimal Waypoint Cache (EOWC) method is proposed to make use of potential cache information and find an optimal path to repair. The EOWC method is combined with the BG-RRT algorithm according to the iterative characteristics. Finally, the EBG-RRT algorithm is verified on ROS with Aubo-i5 manipulator. Simulation results provide the EBG-RRT algorithm is outperformed both in static and dynamic environments.","Dynamic obstacle avoidance, Path planning, Multiple-query, Cache information, ROS",Chengren Yuan and Guifeng Liu and Wenqun Zhang and Xinglong Pan,https://www.sciencedirect.com/science/article/pii/S0921889020304358,https://doi.org/10.1016/j.robot.2020.103595,0921-8890,2020,103595,131,Robotics and Autonomous Systems,An efficient RRT cache method in dynamic environments for path planning,article,YUAN2020103595
"Wall-climbing robots have been widely applied in the inspection of smooth walls. However, only a few adhesion methods have been developed for robots that will allow them to climb cliffs and dusty, high-altitude, rough walls (constructed using coarse concrete, bricks, and stones, etc.) that may be subjected to vibrations. This paper proposes a suitable adhesion method that employs grappling-hook-like claws arranged in a cross shape. First, we address the implementation mechanism required. Then, a method of extracting the characteristic parameter is revealed rough wall was devised, 3D profiles of rough walls were simulated, and the discriminant conditions necessary for the claws to stably grasp the wall were provided. A method of triangulation is proposed to judge which regions of a 3D wall can be gripped, and we subsequently present a grasping discrimination algorithm for the interaction between the miniature claws and 3D wall profile. Finally, a prototype of the grappling-hook-like claw system was fabricated. A test platform was built to test the robot which incorporates an electromagnetic vibration shaker to simulate a vibrating wall. Experiments were then carried out on the robot using the vibrating wall and a random outdoor wall. The results verified the feasibility of the proposed claws and the validity of the discriminant algorithm for gripping 3D walls. Compared with traditional adhesion approaches, the proposed method (based on hook-like claws) is more adaptable to suit various types of wall. It also has higher resistance to disturbances and so provides a more reliable method of adhesion for robots on rough walls.","Flexible grasping claw, Grasping discrimination algorithm, 3D wall, Asperity of rough wall surfaces",Fengyu Xu and Fanchang Meng and Quansheng Jiang and Gaoliang Peng,https://www.sciencedirect.com/science/article/pii/S0921889018310091,https://doi.org/10.1016/j.robot.2020.103501,0921-8890,2020,103501,128,Robotics and Autonomous Systems,"Grappling claws for a robot to climb rough wall surfaces: Mechanical design, grasping algorithm, and experiments",article,XU2020103501
"So far, gas leakage caused by natural or human factors has led to serious consequences in terms of social security. Previous strategies for locating the odor sources appear to be either defective or incomplete. For enhancing the success rate and rapidity, this paper aims to present a novel and complete strategy in search of lurking gas sources. Particle filtering and information entropy are both employed to track the plume information. To improve the tracking efficiency in this process, a novel objective function is designed by considering the entropy gains of the suspected targets as well as the repeated exploration scores. Considering the pseudo sourced caused by obstacles, a statistics-based source determine algorithm is proposed to confirm the source?s authenticity, while the artificial potential field method is subsequently applied to eliminate the distractions introduced by the pseudo sources. Simulations and on-site tests are both carried out while results showed that the proposed scheme is competent to complete sources localization task in the scene that contains randomly distributed obstacles and pseudo source.","Source localization, Particle filtering, Information entropy, Pseudo source filtering, Artificial potential field",Hongbiao Zhu and Yibo Wang and Chengjin Du and Quan Zhang and Weidong Wang,https://www.sciencedirect.com/science/article/pii/S0921889020304590,https://doi.org/10.1016/j.robot.2020.103619,0921-8890,2020,103619,132,Robotics and Autonomous Systems,A novel odor source localization system based on particle filtering and information entropy,article,ZHU2020103619
"Due to its vast applicability, the semantic interpretation of regions or entities increasingly attracts the attention of scholars within the robotics community. The paper at hand introduces a novel unsupervised technique to semantically identify the position of an autonomous agent in unknown environments. When the robot explores a certain path for the first time, community detection is achieved through graph-based segmentation. This allows the agent to semantically define its surroundings in future traverses even if the environment?s lighting conditions are changed. The proposed semantic clustering technique exploits the Louvain community detection algorithm, which constitutes a novel and efficient method for identifying groups of measurements with consistent similarity. The produced communities are combined with metric information, as provided by the robot?s odometry through a hierarchical agglomerative clustering method. The suggested algorithm is evaluated in indoors and outdoors datasets creating topological maps capable of assisting semantic localization. We demonstrate that the system categorizes the places correctly when the robot revisits an environment despite the possible lighting variation.","Topological mapping, Illumination invariance, Community detection, Robot localization",Vasiliki Balaska and Loukas Bampis and Moses Boudourides and Antonios Gasteratos,https://www.sciencedirect.com/science/article/pii/S0921889020304073,https://doi.org/10.1016/j.robot.2020.103567,0921-8890,2020,103567,131,Robotics and Autonomous Systems,Unsupervised semantic clustering and localization for mobile robotics tasks,article,BALASKA2020103567
"For mobile robots to operate autonomously in general environments, perception is required in the form of a dense metric map. For this purpose, we present the stochastic triangular mesh (STM) mapping technique: a 2.5-D representation of the surface of the environment using a continuous mesh of triangular surface elements, where each surface element models the mean plane and roughness of the underlying surface. In contrast to existing mapping techniques, an STM map models the structure of the environment by ensuring a continuous model, while also being able to be incrementally updated with linear computational cost in the number of measurements. We reduce the effect of uncertainty in the robot pose (position and orientation) by using landmark-relative submaps. The uncertainty in the measurements and robot pose are accounted for by the use of Bayesian inference techniques during the map update. We demonstrate that an STM map can be used with sensors that generate point measurements, such as stochastic triangular mesh (LiDAR) sensors and stereo cameras. We show that an STM map is a more accurate model than the only comparable online surface mapping technique ? a standard elevation map ? and we also provide qualitative results on practical datasets.","Dense mapping, Submapping, Perception, Triangular mesh, Probabilistic graphical model, Stereo cameras, LiDAR",Clint D. Lombard and Corné E. {van Daalen},https://www.sciencedirect.com/science/article/pii/S092188901930805X,https://doi.org/10.1016/j.robot.2020.103449,0921-8890,2020,103449,127,Robotics and Autonomous Systems,Stochastic triangular mesh mapping: A terrain mapping technique for autonomous mobile robots,article,LOMBARD2020103449
"This article deals with the development of a simulator that recreates, in virtual reality, a team of Selectively Compliance Assembly Robot Arms (SCARA). This team works cooperatively to fulfill the task of stacking rectangular objects coordinated through a strategy that includes a cloud server responsible for communication between the robots. The execution of the task is based on a leader/follower configuration. In this configuration, the leader performs a computed trajectory constantly reporting its position to the remote server. The remote server, in turn, sends this information back to the follower so this can follow the leader. The application combines MatLab® and Java. The latter is specifically used for communication routines, since its versatility makes it easy to be incorporated into any type of machine. This paper seeks to demonstrate the advantages of incorporating cloud resources into a multi-robot system and how its performance can be tested by means of the application developed.","Cloud, Services, Collaborative, Cooperative, Coordination, Virtual reality",Claudio Urrea and Rodrigo Matteoda,https://www.sciencedirect.com/science/article/pii/S0921889019307651,https://doi.org/10.1016/j.robot.2020.103447,0921-8890,2020,103447,126,Robotics and Autonomous Systems,Development of a virtual reality simulator for a strategy for coordinating cooperative manipulator robots using cloud computing,article,URREA2020103447
"Currently, most social robots interact with their surroundings and humans through sensors that are integral parts of the robots, which limits the usability of the sensors, human?robot interaction, and interchangeability. A wearable sensor garment that fits many robots is needed in many applications. This article presents an affordable wearable sensor vest, and an open-source software architecture with the Internet of Things (IoT) for social humanoid robots. The vest consists of touch, temperature, gesture, distance, vision sensors, and a wireless communication module. The IoT feature allows the robot to interact with humans locally and over the Internet. The designed architecture works for any social robot that has a general-purpose graphics processing unit (GPGPU), I2C/SPI buses, Internet connection, and the Robotics Operating System (ROS). The modular design of this architecture enables developers to easily add/remove/update complex behaviors. The proposed software architecture provides IoT technology, GPGPU nodes, I2C and SPI bus mangers, audio-visual interaction nodes (speech to text, text to speech, and image understanding), and isolation between behavior nodes and other nodes. The proposed IoT solution consists of related nodes in the robot, a RESTful web service, and user interfaces. We used the HTTP protocol as a means of two-way communication with the social robot over the Internet. Developers can easily edit or add nodes in C, C++, and Python programming languages. Our architecture can be used for designing more sophisticated behaviors for social humanoid robots.","Social robot, Internet of Things, GPGPU, Human?robot interaction, Software architecture, Senor vest",Mohsen Jafarzadeh and Stephen Brooks and Shimeng Yu and Balakrishnan Prabhakaran and Yonas Tadesse,https://www.sciencedirect.com/science/article/pii/S0921889019306323,https://doi.org/10.1016/j.robot.2020.103536,0921-8890,2021,103536,139,Robotics and Autonomous Systems,"A wearable sensor vest for social humanoid robots with GPGPU, IoT, and modular software architecture",article,JAFARZADEH2021103536
"Limited communication range, together with mobility of robots, makes it crucial to design the control plans such that connectivity of a multi-robot network is maintained. Recently, many local and global connectivity maintenance schemes have been proposed to preserve connectivity of a robotic network. The traditional local connectivity maintenance method (LCM) is known to preserve every existing link, even though some of the existing connections might not be necessary for maintaining a path between each pair of robots, which is the aim of global connectivity maintenance (GCM) methods. However, the flexibility of movement provided by the global method costs restriction on speed and bandwidth. In this paper, a modified local connectivity maintenance method is provided to gain more flexibility of movement, while preserving the properties and simplicity of a local method. The proposed method is based on traditional local connectivity maintenance equipped with a basic operation to exchange the neighbors between two adjacent robots. Permutation of robots could be beneficial in many robotic applications such as exchanging the leader role in a V-formed robotic group or providing a path for a robot to reach its desired position while preserving the networks connectivity.","Connectivity maintenance, Local connectivity, Multi-robot network, Potential function",Koresh Khateri and Mahdi Pourgholi and Mohsen Montazeri and Lorenzo Sabattini,https://www.sciencedirect.com/science/article/pii/S0921889019309959,https://doi.org/10.1016/j.robot.2020.103540,0921-8890,2020,103540,129,Robotics and Autonomous Systems,A connectivity preserving node permutation local method in limited range robotic networks,article,KHATERI2020103540
"In this paper, we developed an underactuated robotic finger with three joints having a branching tendon mechanism and a sensing system to estimate the wrench applied to the fingertip based on the moment-equivalent point (MEP). We proposed the design to combine the branching tendon mechanism and the principle of wrench sensing based on the MEP. The proposed system realized the measurement of the wrench applied to the fingertip using a simple force sensor and a wire-driven system. Furthermore, we experimentally confirmed their functioning.","Wire-driven robotic finger, Branching tendon mechanism, Force sensing, Moment-equivalent point",Shouhei Shirafuji and Jun Ota,https://www.sciencedirect.com/science/article/pii/S0921889019302908,https://doi.org/10.1016/j.robot.2020.103538,0921-8890,2020,103538,129,Robotics and Autonomous Systems,Development of a robotic finger with a branching tendon mechanism and sensing based on the moment-equivalent point,article,SHIRAFUJI2020103538
"The paper presents a novel path planning methodology based on the directional graph search and the geometry curve for the Automated Valet Parking (AVP) system. The whole path planning methodology is divided into three parts including the global path planning, the path coordination strategy and the parking path planning. Firstly, the global path planning is triggered to find a path from the parking slot entrance to the rough location of the assigned parking spot. A novel directional Hybrid A* algorithm is proposed to generate the global path efficiently without redundant searches, such as the dead end. Afterwards, the path coordination strategy gives a transitional path to connect the end node of the global path to the parking planning start node. The transitional path is composed of geometry curves including arcs and line segments based on the optimal parking start node. Finally, the parking path planning generates a parking path to guide the vehicle from parking start node to the parking space. A modified C-type vertical parking path planning algorithm is utilized to generate the parking path, offering flexibility for choosing the parking start node. Simulation results based on Matlab and PreScan show that it takes less time for the proposed path planning algorithm to generate a feasible path for the AVP system compared with the general planning algorithm. The novel AVP path planning algorithm also has the potential for practical use.","AVP, Path planning, Path coordination, Directional graph search, Geometry curve",Zhaobo Qin and Xin Chen and Manjiang Hu and Liang Chen and Jingjing Fan,https://www.sciencedirect.com/science/article/pii/S0921889020304462,https://doi.org/10.1016/j.robot.2020.103606,0921-8890,2020,103606,132,Robotics and Autonomous Systems,A novel path planning methodology for automated valet parking based on directional graph search and geometry curve,article,QIN2020103606
"Mobile service robots possess high potential of providing numerous assistances in the working areas. In an attempt to develop a mobile service robot which is dynamically balanced for faster movement and taller manipulation capability, we designed and prototyped J4.alpha, which is intended for swift navigation and nimble manipulation. Previously, we devised a pure visual method based on a supervised deep learning model for real-time recognition of nodal locations. Four low-resolution RGB cameras are installed around J4.alpha to capture the surrounding visual features for training and detection. As the method is developed for ease of implementation, fast real-time application, accurate detection, and low cost, we further improve the accuracy and the practicality of the method in this study. Specifically, a set of expectation rules are introduced to reject outlier detections, and a scheme of training renewal is devised to effectively react to environmental modifications. In our previous tests, precision and recall rates of the location coordinate detection by the ConvNet models were generally between 0.78 and 0.91; by introducing the expectation rules, precision and recall are improved by approximately 10%. A large scale field test is also carried out here for both corridor and factory scenarios; the performance of the proposed method was tested for detection accuracy and verified for 2 m and 0.5 m nodal intervals. The scheme of training renewal designed for capturing and reflecting environmental modifications was also proved to be effective.",,Chih-Hung G. Li and Yi-Feng Hong and Po-Kai Hsu and Thavida Maneewarn,https://www.sciencedirect.com/science/article/pii/S0921889020304188,https://doi.org/10.1016/j.robot.2020.103578,0921-8890,2020,103578,131,Robotics and Autonomous Systems,Real-time topological localization using structured-view ConvNet with expectation rules and training renewal,article,LI2020103578
"Exploration is a task in which autonomous mobile robots incrementally discover features of interest in initially unknown environments. We consider the problem of exploration for map building, in which a robot explores an indoor environment in order to build a metric map. Most of the current exploration strategies used to select the next best locations to visit ignore prior knowledge about the environments to explore that, in some practical cases, could be available. In this paper, we present an exploration strategy that evaluates the amount of new areas that can be perceived from a location according to a priori knowledge about the structure of the indoor environment being explored, like the floor plan or the contour of external walls. Although this knowledge can be incomplete and inaccurate (e.g., a floor plan typically does not represent furniture and objects and consequently may not fully mirror the structure of the real environment), we experimentally show, both in simulation and with real robots, that employing prior knowledge improves the exploration performance in a wide range of settings.","Robot exploration, Floor plan, Exploration strategy, Prior knowledge",Matteo Luperto and Michele Antonazzi and Francesco Amigoni and N. Alberto Borghese,https://www.sciencedirect.com/science/article/pii/S0921889020304620,https://doi.org/10.1016/j.robot.2020.103622,0921-8890,2020,103622,133,Robotics and Autonomous Systems,Robot exploration of indoor environments using incomplete and inaccurate prior knowledge,article,LUPERTO2020103622
"Rapidly-exploring Randomized Trees (RRT) is a kind of probabilistically complete exploration algorithm based on the tree structure. It has been widely used in the robotic navigation since it guarantees the complete discovery and the exploration of environment maps through robots. In the present study, the RRT algorithm is extended to propose an optimization-based map exploration strategy for multiple robots to actively explore and build environment maps. The present study adopts a market-based task allocation strategy, which to maximize the profit, for the coordination between robots. In the extension of the RRT, the cost function consists the unknown region and the passed unknown region. The unknown region is explored for a given frontier point, while the passed unknown region is the area, where the robot moves towards the target frontier point. When the robot moves from the start position to the target frontier point, the trajectory length is defined as a constraint for the optimization. The main contributions of the present study can be summarized in optimizing the frontier points, defining a new task allocation strategy and applying different evaluation rules, including the running time and the trajectory length. These rules are applied to explore the multi-robot map in simulated and practical environments. Then the Robot Operating System (ROS) is utilized to evaluate the application of the proposed exploration strategy on Turtlebots in a 270 m2 room. Obtained results from the simulation and the experiment demonstrate that the proposed method outperforms the Umari?s approach from both the running time and the trajectory length aspects.","Rapidly-exploring Randomized Trees, Multiple robots, Map exploration, Optimization framework",Liwei Zhang and Zhibin Lin and Jie Wang and Bingwei He,https://www.sciencedirect.com/science/article/pii/S092188902030405X,https://doi.org/10.1016/j.robot.2020.103565,0921-8890,2020,103565,131,Robotics and Autonomous Systems,Rapidly-exploring Random Trees multi-robot map exploration under optimization framework,article,ZHANG2020103565
"In a typical operation mode, a wheel loader frequently accelerates and decelerates, and the curvature of the driving path is inconsistent. In the past, autonomous vehicle trajectory planning has not considered the related changes in the velocity of the vehicle. Therefore, the trajectory tracking control process has seldom considered the impact of curving paths on the trajectory tracking performance. To address these problems, this study evaluated an autonomous wheel loader based on the trajectory of its non-uniform driving motion and constructed an adaptive model predictive control (AMPC) trajectory tracking system that considers disturbances in the path curvature. The trajectory of the autonomous wheel loader was then tracked using the proposed AMPC system with a planned non-uniform motion trajectory as the target. Its performance was then compared with that of a conventional model predictive control (MPC) trajectory tracking system that does not consider any path curvature disturbances. The maximum displacement error and heading error obtained by the proposed AMPC system were found to be 65.7% and 60%, respectively, smaller than those obtained by the MPC system. The desired trajectory can also be tracked well under different curvature amplitudes using the AMPC trajectory tracking system, ensuring active safety performance of an autonomous wheel loader in the process of trajectory tracking.","Automatic drive, Wheel loader, Trajectory planning, Trajectory tracking, Model predictive control",Junren Shi and Dongye Sun and Datong Qin and Minghui Hu and Yingzhe Kan and Ke Ma and Ruibo Chen,https://www.sciencedirect.com/science/article/pii/S0921889020304103,https://doi.org/10.1016/j.robot.2020.103570,0921-8890,2020,103570,131,Robotics and Autonomous Systems,Planning the trajectory of an autonomous wheel loader and tracking its trajectory via adaptive model predictive control,article,SHI2020103570
"High dimensional robot motion planning has recently been approached with trajectory optimization methods that efficiently minimize a suitable objective function in order to generate robot trajectories that are both optimal and feasible. However, finding a globally optimal solution is often an insurmountable problem in practice and state-of-the-art trajectory optimization methods are thus prone to local minima, mainly in cluttered environments. In this paper, we propose a novel trajectory planning algorithm that employs stochastic optimization in order to find a collision-free trajectory generated from a continuous-time Gaussian process (GP). The contributions of the proposed motion planning method stem from introducing the heteroscedasticity of the GP, together with exploited sparsity for efficient covariance estimation, and a cross-entropy based stochastic optimization for importance sampling based trajectory optimization. We evaluate the proposed method on three simulated scenarios: a maze benchmark, a 7DOF robot arm planning benchmark and a 10DOF mobile manipulator trajectory planning example and compare it to a state-of-the-art GP trajectory optimization method, namely the Gaussian process motion planner 2 algorithm (GPMP2). Our results demonstrate the following: (i) the proposed method yields a more thorough exploration of the solution space in complex environments than GPMP2, while having comparable execution time, (ii) the introduced heteroscedasticity generates GP priors better suited for collision avoidance and (iii) the proposed method has the ability to efficiently tackle high-dimensional trajectory planning problems.","Robot motion planning, Trajectory optimization, Continuous-time Gaussian processes, Stochastic optimization, Cluttered environments",Luka Petrovi? and Juraj Per?i? and Marija Seder and Ivan Markovi?,https://www.sciencedirect.com/science/article/pii/S0921889020304589,https://doi.org/10.1016/j.robot.2020.103618,0921-8890,2020,103618,133,Robotics and Autonomous Systems,Cross-entropy based stochastic optimization of robot trajectories using heteroscedastic continuous-time Gaussian processes,article,PETROVIC2020103618
"Fixed-Wing UAVs (Unmanned Aerial Vehicles) flocking is still a challenging problem due to the kinematics complexity and environmental dynamics. In this paper, we solve the leader?followers flocking problem using a novel deep reinforcement learning algorithm that can generate roll angle and velocity commands by training an end-to-end controller in continuous state and action spaces. Specifically, we choose CACLA (Continuous Actor?Critic Learning Automation) as the base algorithm and we use the multi-layer perceptron to represent both the actor and the critic. Besides, we further improve the learning efficiency by using the experience replay technique that stores the training data in the experience memory and samples from the memory as needed. We have compared the performance of the proposed CACER (Continuous Actor?Critic with Experience Replay) algorithm with benchmark algorithms such as DDPG and double DQN in numerical simulation, and we have demonstrated the performance of the learned optimal policy in semi-physical simulation without any parameter tuning.","Fixed-wing UAV, Flocking, Reinforcement learning, Actor?critic",Chao Yan and Xiaojia Xiang and Chang Wang,https://www.sciencedirect.com/science/article/pii/S0921889020304346,https://doi.org/10.1016/j.robot.2020.103594,0921-8890,2020,103594,131,Robotics and Autonomous Systems,Fixed-Wing UAVs flocking in continuous spaces: A deep reinforcement learning approach,article,YAN2020103594
"This paper presents a rapid (real time) solution to the minimum-time path planning problem for Dubins vehicles under environmental currents (wind or ocean currents). Real-time solutions are essential in time-critical situations (such as replanning under dynamically changing environments or tracking fast moving targets). Typically, Dubins problem requires to solve for six path types; however, due to the presence of currents, four of these path types require to solve the root-finding problem involving transcendental functions. Thus, the existing methods result in high computation times and their applicability for real-time applications is limited. In this regard, in order to obtain a real-time solution, this paper proposes a novel approach where only a subset of two Dubins path types (LSL and RSR) are used which have direct analytical solutions in the presence of currents. However, these two path types do not provide full reachability. We show that by extending the feasible range of circular arcs in the LSL and RSR path types from 2? to 4?: (1) full reachability of any goal pose is guaranteed, and (2) paths with lower time costs as compared to the corresponding 2?-arc paths can be produced. Theoretical properties are rigorously established, supported by several examples, and evaluated in comparison to the Dubins solutions by extensive Monte-Carlo simulations.","Dubins paths, Path planning, Environmental currents, Curvature-constrained vehicles",Khushboo Mittal and Junnan Song and Shalabh Gupta and Thomas A. Wettergren,https://www.sciencedirect.com/science/article/pii/S0921889020304863,https://doi.org/10.1016/j.robot.2020.103646,0921-8890,2020,103646,134,Robotics and Autonomous Systems,Rapid path planning for Dubins vehicles under environmental currents,article,MITTAL2020103646
"We present a motion planner for the autonomous navigation of UAVs that manages motion and sensing uncertainty at planning time. By doing so, optimal paths in terms of probability of collision, traversal time and uncertainty are obtained. Moreover, our approach takes into account the real dimensions of the UAV in order to reliably estimate the probability of collision from the predicted uncertainty. The motion planner relies on a graduated fidelity state lattice and a novel multi-resolution heuristic which adapt to the obstacles in the map. This allows managing the uncertainty at planning time and yet obtaining solutions fast enough to control the UAV in real time. Experimental results show the reliability and the efficiency of our approach in different real environments and with different motion models. Finally, we also report planning results for the reconstruction of 3D scenarios, showing that with our approach the UAV can obtain a precise 3D model autonomously.","Autonomous navigation, Motion planning, Motion uncertainty, UAVs, Scene reconstruction",Adrián González-Sieira and Daniel Cores and Manuel Mucientes and Alberto Bugarín,https://www.sciencedirect.com/science/article/pii/S0921889019307080,https://doi.org/10.1016/j.robot.2020.103455,0921-8890,2020,103455,126,Robotics and Autonomous Systems,Autonomous navigation for UAVs managing motion and sensing uncertainty,article,GONZALEZSIEIRA2020103455
"The interaction between robots and humans is of great relevance for the field of neurorobotics as it can provide insights on how humans perform motor control and sensor processing and on how it can be applied to robotics. We propose a spiking neural network (SNN) to trigger finger motion reflexes on a robotic hand based on human surface Electromyography (sEMG) data. The first part of the network takes sEMG signals to measure muscle activity, then classify the data to detect which finger is being flexed in the human hand. The second part triggers single finger reflexes on the robot using the classification output. The finger reflexes are modeled with motion primitives activated with an oscillator and mapped to the robot kinematic. We evaluated the SNN by having users wear a non-invasive sEMG sensor, record a training dataset, and then flex different fingers, one at a time. The muscle activity was recorded using a Myo sensor with eight different channels. The sEMG signals were successfully encoded into spikes as input for the SNN. The classification could detect the active finger and trigger the motion generation of finger reflexes. The SNN was able to control a real Schunk SVH 5-finger robotic hand online. Being able to map myo-electric activity to functions of motor control for a task, can provide an interesting interface for robotic applications, and a platform to study brain functioning. SNN provide a challenging but interesting framework to interact with human data. In future work the approach will be extended to control also a robot arm at the same time.","Neurorobotics, Human?robot-interaction, Neural control system, Humanoid robot, Motion representation, sEMG classification, Spiking neural networks, Anthropomorphic robot hand",J. Camilo Vasquez Tieck and Sandro Weber and Terrence C. Stewart and Jacques Kaiser and Arne Roennau and Rüdiger Dillmann,https://www.sciencedirect.com/science/article/pii/S0921889020304061,https://doi.org/10.1016/j.robot.2020.103566,0921-8890,2020,103566,131,Robotics and Autonomous Systems,A spiking network classifies human sEMG signals and triggers finger reflexes on a robotic hand,article,TIECK2020103566
"Action recognition plays an important role in human?robot cooperation and interaction. By recognizing human actions, robots can imitate or reproduce human actions and obtain skills. Recently, convolutional neural networks (CNNs) have been widely used to recognize actions based on 3D skeleton. Good performance has been achieved due to the approximation capability gained from the depth of the model. Unfortunately, in the mainstream deep structures, dropout and fully connected layers are usually used to classify actions. That is to say, ensemble is used to guarantee the recognition performance, which decreases the computational efficiency. In order to improve the computational efficiency, we propose in this paper a deep-wide network (DWnet) to recognize human actions based on 3D skeleton. Specifically, we modify the decision-making mechanism of the deep CNN with a shallow structure, which improves the computational efficiency. The state-of-the-art deep CNN is used to extract spatial?temporal features from the skeletal sequence. Then features are transformed into a higher dimensional feature space to obtain global information and classified by the modified decision making mechanism. Experiments on two skeletal datasets demonstrate the advantage of the proposed model on testing efficiency and the effectiveness of the novel model to recognize the action. The code has been publicly available at https://github.com/YHDang/DWnet.","Action recognition, Deep structure, 3D skeleton, Human?robot cooperation",Yonghao Dang and Fuxing Yang and Jianqin Yin,https://www.sciencedirect.com/science/article/pii/S0921889019308176,https://doi.org/10.1016/j.robot.2020.103441,0921-8890,2020,103441,126,Robotics and Autonomous Systems,DWnet: Deep-wide network for 3D action recognition,article,DANG2020103441
"This paper presents an optimal communication relay positioning method to improve the communication performance of mobile multi-node networks in complex environments. The communication channel quality prediction between nodes is of primary concern to find the optimal relay node positions while considering the uncertain and dynamic nature of environments. To this end, the learning-based or the distance model-based method is used for the channel prediction depending on the mobility of the communication nodes of interest. The global message connectivity and the worst case connectivity are introduced as the communication performance metric of networked agents. The optimal relay positions are found by maximizing the performance with respect to the relay positions through a heuristic optimization technique. This algorithm outperforms a recently-developed relay positioning algorithm in the simulations. The indoor experiments are conducted to show that the proposed approach using mobile relays improves the communication performance of the complex network significantly with the accurate channel prediction.","Communication relay, Gaussian process regression, Indoor communication model, Wireless mesh network",Jongyun Kim and Pawel Ladosz and Hyondong Oh,https://www.sciencedirect.com/science/article/pii/S0921889019309145,https://doi.org/10.1016/j.robot.2020.103517,0921-8890,2020,103517,129,Robotics and Autonomous Systems,Optimal communication relay positioning in mobile multi-node networks,article,KIM2020103517
