abstract,keywords,author,url,doi,issn,year,pages,volume,journal,title,ENTRYTYPE,ID
"Various researchers have proposed pupillometric indicators to assess a person's cognitive strain. However, to distinguish the variation of pupil light response from psychosensory pupil response in experimental field conditions is a challenge. The Index of Cognitive Activity (ICA) addresses this problem by wavelet separation. This research investigates the ICA's sensitivity for multiple level task-evoked cognitive activity and visual influences concerning informational work tasks. Objective and subjective measures assessed cognitive strain of participants (NÂ =Â 22) during various tasks. In a first experiment, mental arithmetic tasks were used to induce different levels of cognitive activity. In a second experiment, influences of screen polarity and presentation of information were investigated (NÂ =Â 18). The results indicate that eye metrics are rarely sensitive to slight variations in task difficulty. Moreover, the ICA is likely to be sensitive towards constant screen illumination and shows tendencies regarding changes in displayed information. Possible ramifications for the objective assessment of cognitive strain are discussed.","Index of Cognitive Activity (ICA), Visual stimuli, Workload",Julia N. Czerniak and Nikolas Schierhorst and Valeria Villani and Lorenzo Sabattini and Christopher Brandl and Alexander Mertens and Maximilian Schwalm and Verena Nitsch,https://www.sciencedirect.com/science/article/pii/S0003687020302908,https://doi.org/10.1016/j.apergo.2020.103342,0003-6870,2021,103342,92,Applied Ergonomics,The Index of Cognitive Activity - Eligibility for task-evoked informational strain and robustness towards visual influences,article,CZERNIAK2021103342
"The main purpose of this study was to model and analyze hospital to home transition processes of frail older adults in order to identify the challenges within this process. A multi-phase, multi-sited and mixed methods design was utilized, in which, Phase 1 included collecting semi-structured interviews and focus group data, and Phase 2 consisted of six patient/caregiver dyad prospective case studies. This study was conducted in three hospitals in three cities in a single province in Canada. The Functional Resonance Analysis Method (FRAM) was employed to model daily operations of the transition process. The perspectives of both healthcare providers and patients/caregivers were used to build the FRAM model. The transition model was then tested using a customized version of the FRAM. The six patient/caregiver cases were used in the process of testing the FRAM model. The results of building the FRAM model showed that five categories of functions contributed to the transition model, including admission, assessment, synthesis, decision-making, and readmission. The outcomes of using the customized version of the FRAM revealed challenges affecting the transition process including waitlists for geriatric units, team-based care, lack of a discharge planner, financial concerns, and follow-up plans. The findings of this study could assist managers and other decision makers to improve the transition processes of frail older adults by addressing these challenges. The FRAM method employed in this study can be applied widely to identify work practices that are more or less successful, so that procedures and practices can be adapted to nudge healthcare processes towards paths that will yield better outcomes.","Transition process, Frail patients, Functional resonance analysis method (FRAM), Geriatric unit, Healthcare providers",Vahid Salehi and Natasha Hanson and Doug Smith and Rose McCloskey and Pamela Jarrett and Brian Veitch,https://www.sciencedirect.com/science/article/pii/S0003687021000399,https://doi.org/10.1016/j.apergo.2021.103392,0003-6870,2021,103392,93,Applied Ergonomics,Modeling and analyzing hospital to home transition processes of frail older adults using the functional resonance analysis method (FRAM),article,SALEHI2021103392
"The Ovako Working posture Assessment System (OWAS) is a commonly used observational assessment method for determining the risk of work-related musculoskeletal disorders. OWAS claims to be suitable in the application for untrained persons but there is not enough evidence for this assumption. In this paper, inter-rater (inter-observer) reliability (agreement) is examined down to the level of individual postures and categories. For this purpose, the postures of 20 volunteers have been observed by 3 varying human raters in a laboratory setting and the inter-rater agreement against reference values was determined. A high agreement of over 98% (Îº=0.98) was found for the postures of the arms but lower agreements were found for posture classification of the legs (66â??97%,Îº=0.85) and the upper body (80â??96%,Îº=0.85). No significant difference was found between raters with and without intense prior training in physical therapy. Consequently, the results confirm the general reliability of the OWAS method especially for raters with non-specialized background but suggests weaknesses in the reliable detection of a few particular postures.","OWAS, Working postures, Risk assessment, Reliability analysis",Christian Lins and Sebastian Fudickar and Andreas Hein,https://www.sciencedirect.com/science/article/pii/S0003687021000041,https://doi.org/10.1016/j.apergo.2021.103357,0003-6870,2021,103357,93,Applied Ergonomics,OWAS inter-rater reliability,article,LINS2021103357
"This study investigated the acceptance of tablets technology among cognitively impaired older adults from individual and contextual levels when used in cognitive training. A convergent parallel mixed-methods design, comprising a post-usage questionnaire survey and focus groups, was used for data collection. A number of 57 community-dwelling cognitively impaired older people in Hong Kong completed an eight-week, home-based cognitive training using tablets delivered by older volunteers. The acceptance of the tablet usage for cognitive training was evaluated using questionnaire survey. Focus groups were conducted with participants, volunteers, and social workers to explore their experiences of tablet usage for cognitive training. Results indicated that attitudes toward tablets and facilitating conditions were predictors of intention to use tablets at the individual level. Tablets were perceived as beneficial on cognition, enjoyment, learning, social relationships, and communication. Contextual level factors that can encourage tablets usage include capacity building, empowerment, supports from the organization, and trust.","Technology acceptance model, Contextual factors, Volunteers",Ke Chen and Vivian Wei Qun Lou and Selina Siu Ching Lo,https://www.sciencedirect.com/science/article/pii/S0003687021000284,https://doi.org/10.1016/j.apergo.2021.103381,0003-6870,2021,103381,93,Applied Ergonomics,Exploring the acceptance of tablets usage for cognitive training among older people with cognitive impairments: A mixed-methods study,article,CHEN2021103381
"Sustained non-neutral postures of the head/neck are related to transient neck discomfort and longer-term disorders of the neck. Periodic breaks can help but the ideal length and frequency of breaks are yet to be determined. The current study aimed to quantify the effects of three work-rest strategies on fatigue development. Participants maintained a 45-degree neck flexion posture for a total of 60Â min and were provided 3Â min of rest distributed in different ways throughout the experiment [LONG (one, 3-min break), MEDIUM (two, 1.5-min breaks), or SHORT (five, 36-s breaks)]. Surface electromyography data were collected from the bilateral neck extensors and trapezius. Subjective discomfort/fatigue ratings were also gathered. Results of the analysis of the EMG data revealed that the SHORT condition did not show increased EMG activity, while LONG [21%] and MEDIUM [10%] did (pÂ <Â 0.05), providing objective data supporting the guidance of short, frequent breaks to alleviate fatigue.","Work-rest cycle, Neck pain, Cervical spine, Electromyography, Musculoskeletal disorder",Pramiti Sarker and Hamid Norasi and Jordyn Koenig and M. Susan Hallbeck and Gary Mirka,https://www.sciencedirect.com/science/article/pii/S0003687020302593,https://doi.org/10.1016/j.apergo.2020.103311,0003-6870,2021,103311,92,Applied Ergonomics,Effects of break scheduling strategies on subjective and objective measures of neck and shoulder muscle fatigue in asymptomatic adults performing a standing task requiring static neck flexion,article,SARKER2021103311
"Pedestrians rely on vehicle dynamics, engine sound, and driver cues. The lack of engine sound now constitutes an addressed pedestrian safety issue for (hybrid) electric vehicles ((H)EVs). Analogously, lacking driver cues may constitute a pedestrian safety issue for self-driving vehicles (SDVs). The purpose of this study was to systematically compare the relevance of substituting driver cues with an external human-machine interface among SDVs (no eHMI vs. eHMI) with the relevance of substituting engine sound with artificial sound among (H)EVs (no engine sound vs. engine sound). In a within-subject design, twenty-nine participants acting as pedestrians encountered a simulated SDV in a parking lot. The results revealed that both informational cues have equally large effects on subjective measures such as perceived safety. In semi-structured interviews, participants stated that it is equally crucial to equip SDVs with an eHMI as equipping (H)EVs with an artificial sound generator. We conclude that an eHMI for SDVs seems to be as relevant as an artificial sound for (H)EVs.","Self-driving vehicles, External human-machine interface, Engine sound",Stefanie M. Faas and Martin Baumann,https://www.sciencedirect.com/science/article/pii/S0003687021000727,https://doi.org/10.1016/j.apergo.2021.103425,0003-6870,2021,103425,94,Applied Ergonomics,Pedestrian assessment: Is displaying automated driving mode in self-driving vehicles as relevant as emitting an engine sound in electric vehicles?,article,FAAS2021103425
"It is important to understand how the hand and fingers elongate and contract with hand posture for optimally fitting and comfortable gloves. Nevertheless, the measurement and analysis of the finger segments for glove designs remain largely neglected. Here, the length and proportion of the finger segments when splayed and during gripping, and between the dorsal and palm sides of 30 participants are 3D scanned and analysed. The full digit lengths change by 7.6â??11.9% with hand posture, but the finger segment changes are not proportional. The ratios of the fingertip to distal interphalangeal joint/full digit, and fingertip to the proximal interphalangeal joint/full digit, are important variables. The results are validated with 10 more subjects based on ratings of a ready-to-wear sports glove. Inaccurate proportioning of the finger regions causes shifting which results in displacement and discomfort. This research contributes to glove pattern engineering, with a focus on the finger segments.","Proportion of finger segments, Hand posture, Glove displacement",Annie Yu and Kit-lun Yick and Sin-tung Wong,https://www.sciencedirect.com/science/article/pii/S0003687021000569,https://doi.org/10.1016/j.apergo.2021.103409,0003-6870,2021,103409,94,Applied Ergonomics,Analysis of length of finger segments with different hand postures to enhance glove design,article,YU2021103409
"As a patient moves from hospital back home to receive community-based care, quality of care and patient safety are often put at risk. This study aimed to analyse the discharge process to identify and compare the barriers and facilitators within the context of the system in which they occur, from the perspectives of both hospital and community healthcare staff. The results were derived from the analysis of 348 incident reports, the observation of five discharge planning meetings with hospital staff, three focus groups with hospital staff, and six focus groups with community healthcare staff. Five themes representative of the barriers and four themes representative of the facilitators for this process were identified from both hospital and community healthcare staff's perspective. These were then discussed in the context of the subsystem, hospital or community healthcare setting, in which they occur.","Barriers, Facilitators, Systems approach",Eva-Maria Carman and Michael Fray and Patrick Waterson,https://www.sciencedirect.com/science/article/pii/S0003687020302878,https://doi.org/10.1016/j.apergo.2020.103339,0003-6870,2021,103339,93,Applied Ergonomics,Facilitators and barriers of care transitions - Comparing the perspectives of hospital and community healthcare staff,article,CARMAN2021103339
"Motion sickness (MS) is known to be a potentially limiting factor for future self-driving vehicles â?? specifically in regards to occupant comfort and well-being. With this as a consideration comes the desire to accurately measure, track and even predict MS state in real-time. Previous research has considered physiological measurements to measure MS state, although, this is mainly measured after an MS exposure and not throughout exposure(s) to a MS task. A unique contribution of this paper is in the real-time tracking of subjective MS alongside real-time physiological measurements of Electrodermal Activity (EDA) and skin temperature. Data was collected in both simulator-based (controlled) and on-road (naturalistic) studies. 40 participants provided at total of 61 data sets, providing 1603Â min of motion sickness data for analysis. This study is in agreement that these measures are related to MS but evidenced a total lack of reliability for these measures at an individual level for both simulator and on-road experimentation. It is likely that other factors, such as environment and emotional state are more impactful on these physiological measures than MS itself. At a cohort level, the applicability of physiological measures is not considered useful for measuring MS accurately or reliably in real-time. Recommendations for further research include a mixed-measures approach to capture other data types (such as subject activity) and to remove contamination of physiological measures from environmental changes.","Biometrics, Driver state monitoring, Human factors, Motion sickness, Physiology",Joseph Smyth and Stewart Birrell and Roger Woodman and Paul Jennings,https://www.sciencedirect.com/science/article/pii/S0003687020302635,https://doi.org/10.1016/j.apergo.2020.103315,0003-6870,2021,103315,92,Applied Ergonomics,Exploring the utility of EDA and skin temperature as individual physiological correlates of motion sickness,article,SMYTH2021103315
"Musculoskeletal disorders (MSDs) are common among manufacturing workers. Exposure to non-neutral postures and high movement speeds associated with MSDs among manufacturing workers may depend on the extent of the variability in the work tasks performed (i.e., predominantly â??cyclicâ? versus â??non-cyclicâ? work). The objectives of this study were to (i) compare mean levels of full-shift exposure summary metrics based on both posture and movement speed between manufacturing workers performing predominantly cyclic (nÂ =Â 18) and non-cyclic (nÂ =Â 17) tasks, and (ii) explore patterns of between- and within-worker exposure variance and between-minute (within-shift) exposure level and variation within each group. Inertial sensors were used to measure exposures for up to 15 full shifts per participant. Results indicated (i) substantially higher upper arm and trunk movement speeds among workers performing predominantly cyclic tasks relative to workers performing non-cyclic tasks despite similar postures, and (ii) greater exposure variability both between and within workers in the non-cyclic group.","Musculoskeletal disorders, Exposure variability, Inertial measurement unit, Posture, Low back, Shoulder",Mark C. Schall and Xuanxuan Zhang and Howard Chen and Sean Gallagher and Nathan B. Fethke,https://www.sciencedirect.com/science/article/pii/S000368702100003X,https://doi.org/10.1016/j.apergo.2021.103356,0003-6870,2021,103356,93,Applied Ergonomics,Comparing upper arm and trunk kinematics between manufacturing workers performing predominantly cyclic and non-cyclic work tasks,article,SCHALL2021103356
"Objective We examined the impact of increasing cognitive load on climbing performance and the impact of climbing on concurrent cognitive task performance. Background Generally when two tasks are performed simultaneously performance of one or both suffers relative to performance of each alone. Such dual task decrement is not confined to competing cognitive tasks, but has also been found when one task involves demanding physical activity. Method Skilled climbers performed a traverse climb alone and in combination with low and high cognitive load counting tasks, which were also performed alone. Results In more realistic physical settings, physical and cognitive tasks will interfere, unlike what some literature using laboratory physical tasks may indicate. Conclusion Compared to single task (climb only) performance concurrent counting and climbing resulted in impaired performance. However, climbers appeared to prioritize climbing over cognitive task performance. Application The results and this program of research have implications for occupations that involve concurrent demanding physical activity and cognitive task performance. PrÃ©cis High risk, physical tasks in real world conditions appear to hinder cognitive performance more so than low-risk physical tasks carried out in laboratory conditions.","Climbing, Dual task, Physical performance, Rock climbing, Tone counting",Megan J. Blakely and Samantha L. Smith and Paul N. Russell and William S. Helton,https://www.sciencedirect.com/science/article/pii/S0003687021000600,https://doi.org/10.1016/j.apergo.2021.103413,0003-6870,2021,103413,94,Applied Ergonomics,The impact of cognitive load on climbing and climbing on cognitive performance,article,BLAKELY2021103413
"Multiple errors can occur in a use-of-force scenario, although some critical errors involve unintended casualties where the target should never have been fired upon. Training instructors utilize a variety of methods to ensure military and law enforcement personnel do not inflict unintended casualties. However, there is little empirical evidence about the best methods to design a shooting simulation that might evoke these errors, which is critical to ensure the validity of any assessment or training exercise. The current study analyzed performance across a variety of simulated shooting scenarios developed and applied for military training purposes. Several factors were assessed based upon either the scenario or human performance. Scenario type, number of shots fired, and the ratio of hostiles-to-non-hostiles were significant predictors for the likelihood of inflicting an unintended casualty. This collected evidence should help improve scenario design for future training simulations that will help avoid these critical shooting errors.","Shooting, Lethal force, Simulation, Unintended casualties, Civilian casualties, Errors",Adam T. Biggs,https://www.sciencedirect.com/science/article/pii/S0003687021000442,https://doi.org/10.1016/j.apergo.2021.103397,0003-6870,2021,103397,94,Applied Ergonomics,Developing scenarios that evoke shoot/don't-shoot errors,article,BIGGS2021103397
"This study evaluated the potential mismatch between vacuum-sealed jar opening demands and wrist torque strength of 758 (384 males and 374 females) participants aged 5â??74 years in Iran. Wrist ulnar/radial (U/R) torque strength of participants and required torque for opening the existing jars (with 2 different sizes â?? 65Â mm and 85Â mm diameter lids) were measured using a digital angle torque adaptor and then compared together to identify any potential mismatch between them. The mismatch percentages were defined as the number of participants whose maximal wrist U/R torque strength were lower than the minimum required torque strength for opening the vacuum-sealed jars. Minimum required torque strength for opening the existing 65Â mm and 85Â mm vacuum-sealed jars were 4.1 Nm and 6.6 Nm, respectively (rangeÂ =Â 4.1 Nm to 10.2 Nm). A considerable mismatch (rangeÂ =Â 25%â??100%) was found between the required torque strength for opening the existing jars and the wrist U/R torque strength of the study population, particularly for females and those aged 5â??9 years. A torque limit of 1.8 Nm was proposed for opening jars for the entire population.","Force, Openability, Package design, Packaging, Twisting",Iman Dianat and Behzad Asadi and HÃ©ctor Ignacio Castellucci,https://www.sciencedirect.com/science/article/pii/S0003687021000685,https://doi.org/10.1016/j.apergo.2021.103421,0003-6870,2021,103421,94,Applied Ergonomics,Mismatch between jar opening demands and wrist torque strength of consumers in Iran,article,DIANAT2021103421
"Within the last decade, Para sport has experienced increased growth, global popularity, and scientific research. Likewise, there is increasing application of systems ergonomics methods to optimise sports performance. Despite this, few studies have attempted to analyse Para sport as a complex system. The aim of this study was to apply a systems ergonomics framework to redesign a current Para sport system via a multi staged approach. The Cognitive Work Analysis framework was used to model and redesign the Para sport system, via the insertion of design interventions. The findings offer insights into the complexity of the Para sport system via the multiple interacting factors that influence the performance of the system. In addition, the design interventions had substantial influence on the Para sport system by creating multiple new processes, functions, measures, and purposes, and enhanced multiple components of the existing system. This study provides a unique contribution to ergonomic science and extends system ergonomics theory and methods in sport. This study has practical implications for policy development by providing a template that can be used by others wanting to optimise able-bodied sport, Para sport, and non-sport systems.","Para sport, Cognitive work analysis, Work domain analysis, System ergonomics, Complex systems",Scott McLean and Gemma JM. Read and Karis Ramsay and Luke Hogarth and Bridie Kean,https://www.sciencedirect.com/science/article/pii/S0003687021000168,https://doi.org/10.1016/j.apergo.2021.103369,0003-6870,2021,103369,93,Applied Ergonomics,Designing success: Applying Cognitive Work Analysis to optimise a para sport system,article,MCLEAN2021103369
"People visiting different Government Hospitals at Jabalpur in central India, were facing problems in comprehending different symbols. One of such hospital authority approached the research team for developing new symbols which could be easily comprehended by the users. Based on this, the current study was conducted, which included two experiments. The first experiment dealt with the ergonomic evaluation and identification of problems associated with the existing symbols. New concepts were then developed based on Ergonomic principles and usersâ?? feedback. The second experiment focused upon testing of the new concepts on the target users. Results of Experiment 1 indicated that the mean comprehension level was 22.3% for all the existing symbols (nÂ =Â 41). Low scores (on a scale of 1â??10) were found for the existing symbol for ergonomic principles (mean value was 1.9 for Compatibility, 2.1 for Familiarity, and 2.0 for Standardisation). Redesigned concepts of the symbols were tested on the target users, the result indicated an improvement in comprehensibility of newly designed symbols. The mean comprehension level for 53 new/redesigned symbols was 70.2%, which included redesign of 41 orignal and inclusion of 12 new symbols. High scores (on a scale of 1â??10) were received for all the new symbols for ergonomic principles (the mean value was 8.4 for Compatibility, 8.5 for Familiarity, and 8.5 for Standardisation). Findings of this study may be helpful for the researchers working in the domain of information ergonomics in space related to healthcare sector or similar areas.","Healthcare, Comprehension, Compatibility, Familiarity, Standardisation, Information",Gaurav Patel and Prabir Mukhopadhyay,https://www.sciencedirect.com/science/article/pii/S0003687021000570,https://doi.org/10.1016/j.apergo.2021.103410,0003-6870,2021,103410,94,Applied Ergonomics,Ergonomic analysis and design intervention in symbols used in hospitals in central India,article,PATEL2021103410
"Introduction Failure-to-identify hunting incidents occur when a hunter, believing they are shooting at an animal, shoots at another human. Anecdotal evidence from the hunting community suggests that heightened arousal or excitement (â??buck feverâ?), liquid intake, food intake, sleepiness and personality factors may be contributory factors to such incidents. Hunters who have shot other people based on failures-to-identify also report observing their hunted quarry for a considerable time before discharging their firearm. Concerning the complexity of hunting, we sought to ascertain if simulation would prove an effective platform for future safety research into this phenomenon. Method We conducted a video-based simulation of a deer hunt during a hunting exhibition show. Participants (NÂ =Â 60) took part in one of four conditions â?? two types of scenario (having a good versus bad hunt) and two types of video (clear opportunity to shoot a stag versus clear opportunity to shoot an animal that cannot be identified). We investigated hunting outcomes and physiological arousal during the simulation, as well as personality traits, and self-reports of food, liquid intake and sleepiness. We also measured estimated versus actual time elapsed. Results Pupil dilation, consistent with psychophysiological arousal, occurred when the hunter spotted their first stag, whereas Electrodermal Activity reduced. In the 10Â s before shooting, EDA increased substantially. Time also appeared to slow down based on the participantsâ?? estimations of duration. Conclusions The findings corroborate suggestions of physiological arousal in the immediate lead-up to shooting but fall short of direct evidence for â??buck feverâ? contributing to target misidentification. The simulation appeared to provide enough immersion to facilitate future research. Practical application This helps to understand the psychophysiological and temporal considerations of a hunter as they decide to shoot based on the information available to them at the time.","Deer hunting, Decision making, Signal detection theory, Firearms, Physiology",K.E. Bridges and P.M. Corballis and M. Spray and J. Bagrie,https://www.sciencedirect.com/science/article/pii/S0003687021000053,https://doi.org/10.1016/j.apergo.2021.103358,0003-6870,2021,103358,93,Applied Ergonomics,Testing failure-to-identify hunting incidents using an immersive simulation: Is it viable?,article,BRIDGES2021103358
"A single sacrum mounted inertial measurement unit (IMU) was employed to analyze warfighter performance on a bounding rush (prone-sprinting-prone) task. Thirty-nine participants (23M/16F) performed a bounding rush task consisting of four bounding rush cycles. The sacrum mounted IMU recorded angular velocity and acceleration data were used to provide estimates of sacral velocity and position. Individual rush cycles were parsed into three principal movement phases; namely, the get up, sprint, and get down phases. The timing of each phase was analyzed, averaged for each participant, and compared to the overall rush cycle time using regression analysis. A cluster analysis further reveals differences between high and low performers. Get down time was most predictive of bounding rush performance (R2Â =Â 0.75) followed by get up time (R2Â =Â 0.58) and sprint time (R2Â =Â 0.40). Comparing high and low performers, the get down time exhibited nearly twice the effect on mean rush cycle time compared to get up time (effect size of â??2.61 to â??1.46, respectively). Overall, this IMU-based method reveals key features of the bounding rush that govern performance. Consequently, this objective method may support future training regimens and performance standards for military recruits, and parallel applications for athletes.","Bounding rush, Warfighter performance, Inertial measurement units, Biomechanics",Steven P. Davidson and Stephen M. Cain and Lauro Ojeda and Antonia M. Zaferiou and Rachel V. Vitali and Leia A. Stirling and Noel C. Perkins,https://www.sciencedirect.com/science/article/pii/S0003687021000296,https://doi.org/10.1016/j.apergo.2021.103382,0003-6870,2021,103382,94,Applied Ergonomics,Quantifying warfighter performance during a bounding rush (prone-sprinting-prone) maneuver,article,DAVIDSON2021103382
"The aim of this cross-sectional mixed-method study was to understand the current use, and practices to support the implementation, of sit-stand workstations (SSWs) from the perspective of furniture purchasing decision makers in Australian organisations. An online survey, and in-depth interviews with a purposive sub-sample were conducted. A total of 216 eligible participants from 150 organisations across 18 sectors completed the survey with 17 interviews conducted. 40% of organisations provided SSWs on request while 41% reported not using them appropriately. Over half provided no training on the appropriate use of SSWs (nÂ =Â 109, 51%) nor used any strategies to enhance their use (nÂ =Â 163, 84%). From the interviews, SSWs were perceived effective in reducing discomforts and increasing employeesâ?? satisfaction and productivity. Lack of resources and guidelines to support SSW usage, and lack of wellbeing knowledge, were identified as barriers. Education and ongoing monitoring are important to enhance the appropriate use and uptake of SSWs.","Sit-stand workstation, Standing desk, Office-workers, Sitting",Haroun Zerguine and Venerina Johnston and Genevieve N. Healy and Alison Abbott and Ana D. Goode,https://www.sciencedirect.com/science/article/pii/S0003687021000739,https://doi.org/10.1016/j.apergo.2021.103426,0003-6870,2021,103426,94,Applied Ergonomics,Usage of sit-stand workstations: Benefits and barriers from decision makersâ?? perspective in Australia,article,ZERGUINE2021103426
"Activity-based workplaces (ABWs) are becoming popular in Western countries and were implemented at four office sites of a large Swedish government agency. A fifth office was used as a control group. The study aim was to examine the effects of relocation to ABW on perceived productivity among employees and to determine if perceived change-oriented leadership behavior prior to relocation moderates potential effects. Data were collected three months prior to relocation, and three and 12 months after. 407 respondents were included in linear mixed regression models. Perceived productivity decreased significantly after relocation compared to the control group and these effects persisted 12 months after the relocation. However, the decrease in perceived productivity was significantly smaller among employees perceiving high change-oriented leadership before relocation. Our results point out the importance of a change-oriented leadership behavior during the implementation to avoid productivity loss among employees when implementing ABWs.","Flexible office, Organisational change, Implementation process",Eva L. Bergsten and Annu Haapakangas and Johan Larsson and Helena Jahncke and David M. Hallman,https://www.sciencedirect.com/science/article/pii/S0003687020302969,https://doi.org/10.1016/j.apergo.2020.103348,0003-6870,2021,103348,93,Applied Ergonomics,Effects of relocation to activity-based workplaces on perceived productivity: Importance of change-oriented leadership,article,BERGSTEN2021103348
"The introduction of automated vehicles (AVs) into urban areas initially leads to mixed traffic, consisting of AVs, human drivers, and vulnerable road users. Since the AV's passenger is no longer actively involved in the driving task, there may be changes in the interaction between AVs and surrounding human road users. Therefore, it is essential for an AV to behave in a comprehensible manner in order to maintain or even enhance traffic efficiency and traffic safety. This work investigates the interaction of an AV and a simultaneously oncoming human driver at road bottlenecks due to double-parked vehicles on both sides of the road. Based on findings derived from AV-pedestrian interaction, comfort limits in terms of driving dynamics, and traffic observations, we designed nine AV movements to either yield the right of way or to insist on it by varying the AV's speed (maintain speed, one-step deceleration, two-step deceleration) and its lateral offset (no offset, close offset, distant offset). The different vehicle movements were evaluated with 34 participants in a driving simulator study. The results show participants' shorter passing times, fewer crashes, and significantly higher ratings of the AV's communication if the AV movement contained a lateral offset. In addition to the regular encounters, we analyzed the controllability of an automation failure and its aftereffect on participants' trust in AVs. The experience of the automation failure reduced the trust rating significantly. From the results we conclude that the AV should communicate the right of way not only via speed adjustments but also via the performance of a lateral offset to enhance traffic efficiency and safety. Moreover, a change in the AV's maneuver due to an automation failure must be avoided since it is not controllable by the human driver.","Automated driving, Movement design, Implicit communication, Road bottleneck scenario",Michael Rettenmaier and Sabrina Dinkel and Klaus Bengler,https://www.sciencedirect.com/science/article/pii/S0003687021000855,https://doi.org/10.1016/j.apergo.2021.103438,0003-6870,2021,103438,95,Applied Ergonomics,Communication via motion â?? Suitability of automated vehicle movements to negotiate the right of way in road bottleneck scenarios,article,RETTENMAIER2021103438
"The use of inertial measurement units (IMUs) for monitoring and classifying physical activities has received substantial attention in recent years, both in occupational and non-occupational contexts. However, a â??user-friendlyâ? approach is needed to promote this approach to quantify physical demands in actual workplaces. We explored the use of a single IMU for extracting information about different manual material handling (MMH) tasks (i.e., specific type of task performed, and associated duration and frequency), using a bidirectional long short-term memory network for classification. Classification performance using single IMUs placed on several body parts was compared with performance using multiple IMU configurations (2, 3, and 17 IMUs). Overall, the use of a single sensor led to satisfactory results (e.g., median accuracy >97%) in classifying MMH tasks and estimating task duration and frequency. Limited benefits were obtained using additional sensors, and several sensor locations yielded similar outcomes. Classification performance, though, was relatively inferior for push/pull vs. other tasks.","Manual material handling, Task classification, Exposure assessment",Micaela Porta and Sunwook Kim and Massimiliano Pau and Maury A. Nussbaum,https://www.sciencedirect.com/science/article/pii/S0003687021000338,https://doi.org/10.1016/j.apergo.2021.103386,0003-6870,2021,103386,93,Applied Ergonomics,Classifying diverse manual material handling tasks using a single wearable sensor,article,PORTA2021103386
"Dr. Ben-Tzion (Bentzi) Karsh was a mentor, collaborator, colleague, and friend who profoundly impacted the fields of human factors and ergonomics (HFE), medical informatics, patient safety, and primary care, among others. In this paper we honor his contributions by reflecting on his scholarship, impact, and legacy in three ways: first, through an updated simplified bibliometric analysis in 2020, highlighting the breadth of his scholarly impact from the perspective of the number and types of communities and collaborators with which and whom he engaged; second, through targeted reflections on the history and impact of Dr. Karsh's most cited works, commenting on the particular ways they impacted our academic community; and lastly, through quotes from collaborators and mentees, illustrating Dr. Karsh's long-lasting impact on his contemporaries and students.","Tribute, Macroergonomics, Health informatics, Primary care, Patient safety",Rupa S. Valdez and Richard J. Holden and A. Joy Rivera and Chi H. Ho and Cristalle R. Madray and Jiwoon Bae and Tosha B. Wetterneck and John W. Beasley and Pascale Carayon,https://www.sciencedirect.com/science/article/pii/S0003687020302568,https://doi.org/10.1016/j.apergo.2020.103308,0003-6870,2021,103308,92,Applied Ergonomics,"Remembering Ben-Tzion Karsh's scholarship, impact, and legacy",article,VALDEZ2021103308
"The objective of this study was to evaluate and compare the effects of three passive back-support exoskeletons (FLx ErgoSkeleton, V22 ErgoSkeleton, and Laevo V2.5) and patient transfer methods on physical demands in the low back and shoulders during patient transfer. Twenty professional caregivers (17 females and 3 males) performed a series of simulated patient transfer tasks between a wheelchair and a bed with three different patient transfer methods including the squat pivot, stand pivot, and scoot with two directions (wheelchair to bed and vice versa). The passive exoskeletons (FLx ErgoSkeleton, V22 ErgoSkeleton, and Laevo V2.5) significantly affected trunk postures (forward flexion and lateral flexion), shoulder postures (flexion and abduction), hand pull forces, muscle activities of erector spinae and middle deltoid (p-valuesÂ <Â 0.01). The muscle activities of the erector spinae were significantly lower (up to 11.2%) with the FLx and V22 ErgoSkeletons compared to no exoskeleton condition (p-valuesÂ <Â 0.002). However, the trunk and shoulder flexion angles with the passive exoskeleton use were greater (up to 77.3%) than those without the exoskeletons (p-valuesÂ <Â 0.03). The biomechanical benefits and usability varied by passive exoskeleton designs (p-valuesÂ <Â 0.01). The lower muscle activities of the erector spinae suggest that the back-support exoskeletons may be a viable intervention to reduce the low back strain during patient transfer tasks. More research would be needed to reduce the adverse effects of back-support exoskeletons on the postures such as increased trunk and shoulder flexions during patient handling.","Patient handling, Healthcare ergonomics, Electromyography, Hand pull force, Musculoskeletal disorders, Low back demand",Jaejin Hwang and Venkata Naveen {Kumar Yerriboina} and Hemateja Ari and Jeong Ho Kim,https://www.sciencedirect.com/science/article/pii/S000368702100020X,https://doi.org/10.1016/j.apergo.2021.103373,0003-6870,2021,103373,93,Applied Ergonomics,Effects of passive back-support exoskeletons on physical demands and usability during patient transfer tasks,article,HWANG2021103373
