abstract,keywords,author,url,doi,issn,year,pages,volume,journal,title,ENTRYTYPE,ID
"A novel specular highlight restoration algorithm has been proposed to remove the specular highlight in a real-time vision system. In this paper, the specular highlight region has been detected and it has been restored by image inpainting method. Most of specular highlight detection algorithms are effective only for a single image. And the auto-threshold algorithm has been implemented in real time, but, it has still low reliability with a heavy computational cost. The proposed system detects pixels corresponding to the specular highlight region in the HSI color space through a newly defined classification table. So, Specular highlight can be detected quickly with these simplified classification table. In addition, it has versatility because it can be combined with various existing high-performance image inpainting method. The superiority of the proposed algorithm is compared with the conventional specular highlight removal algorithm by combining proposed algorithm with two high-performance image inpainting techniques.","Specular highlight detection, Highlight identification, Pixel analysis, Pixel clustering, Image inpainting",Hosun Kang and Dokyung Hwang and Jangmyung Lee,https://www.sciencedirect.com/science/article/pii/S1047320321000663,https://doi.org/10.1016/j.jvcir.2021.103106,1047-3203,2021,103106,77,Journal of Visual Communication and Image Representation,Specular highlight region restoration using image clustering and inpainting,article,KANG2021103106
"Single image deraining is a challenging problem due to the presence of non-uniform rain densities and the ill-posedness of the problem. Moreover, over-/under-deraining can directly impact the performance of vision systems. To address these issues, we propose an end-to-end Context Aggregation Recurrent Network, called CARNet, to remove rain streaks from single images. In this paper, we assume that a rainy image is the linear combination of a clean background image with rain streaks and propose to take advantage of the context information and feature reuse to learn the rain streaks. In our proposed network, we first use the dilation technique to effectively aggregate context information without sacrificing the spatial resolution, and then leverage a gated subnetwork to fuse the intermediate features from different levels. To better learn and reuse rain streaks, we integrate a LSTM module to connect different recurrences for passing the information learned from the previous stages about the rain streaks to the following stage. Finally, to further refine the coarsely derained image, we introduce a refinement module to better preserve image details. As for the loss function, the L1-norm perceptual loss and SSIM loss are adopted to reduce the gridding artifacts caused by the dilated convolution. Experiments conducted on synthetic and real rainy images show that our CARNet achieves superior deraining performance both qualitatively and quantitatively over the state-of-the-art approaches.","Image deraining, Context awareness, Dilated convolution, Recurrent network, Perceptual loss",Qunfang Tang and Jie Yang and Haibo Liu and Zhiqiang Guo and Wenjing Jia,https://www.sciencedirect.com/science/article/pii/S1047320321000146,https://doi.org/10.1016/j.jvcir.2021.103039,1047-3203,2021,103039,75,Journal of Visual Communication and Image Representation,Single image deraining using Context Aggregation Recurrent Network,article,TANG2021103039
"Human gait represents an attractive biometric modality to re-identify a person as it requires non contact and it is perceivable at a distance. However, the view angle variation and the presence of covariate factors cause significant difficulties for recognizing gaits. In order to deal with such constraints, this paper presents a Part View Transformation Model (PVTM) for gait based applications. Compared with previous methods, the PVTM is applied on selected relevant parts chosen through a semantic classification step. Conducted on the CASIA-B gait database, experimental results show that the proposed method outperforms well known multi-view methods even under covariate factors (i.e. carrying bag, clothing).","Re-identification, Gait, Part View Transformation Model (PVTM), View angle variation, Covariate factors",Imen Chtourou and Emna Fendri and Mohamed Hammami,https://www.sciencedirect.com/science/article/pii/S1047320321000547,https://doi.org/10.1016/j.jvcir.2021.103093,1047-3203,2021,103093,77,Journal of Visual Communication and Image Representation,Person re-identification based on gait via Part View Transformation Model under variable covariate conditions,article,CHTOUROU2021103093
"High dynamic range (HDR) images greatly improve visual content quality, but pose challenges in processing, acquisition, and display. Images captured in real-world scenarios with multiple nonlinear cameras, extremely short unknown exposure time, and a shared light source present the additional challenges of incremental baseline and angle deviation amongst the cameras. The disparity maps in such conditions are not reliable; therefore, we propose a method that relies on the accurate detection and matching of feature points across adjacent viewpoints. We determine the exposure gain among the matched feature points in the involved views and design an image restoration method to restore multiview low dynamic range (MVLDR) images for each viewpoint. Finally, the fusion of these restored MVLDR images produces high-quality images for each viewpoint without capturing a series of bracketed exposure. Extensive experiments are conducted in controlled and uncontrolled conditions, and results prove that the proposed method competes for the state-of-the-arts.","Multi-view low-light images, Feature matching, Exposure fusion",Rizwan Khan and You Yang and Qiong Liu and Zahid Hussain Qaisar,https://www.sciencedirect.com/science/article/pii/S1047320321001115,https://doi.org/10.1016/j.jvcir.2021.103175,1047-3203,2021,103175,78,Journal of Visual Communication and Image Representation,A ghostfree contrast enhancement method for multiview images without depth information,article,KHAN2021103175
"To reduce the computational complexity of screen content video coding (SCC), a fast algorithm based on gray level co-occurrence matrix and Gabor feature model for HEVC-SCC, denoted as GGM, is proposed in this paper. By studying the correlation of non-zero number in gray level co-occurrence matrix with different partitioning depth, the coding unit (CU) size of intra coding can be prejudged, which selectively skips the intra prediction process of CU in other depth. With Gabor filter, the edge information reflecting the features of screen content images to the human visual system (HVS) are extracted. According to Gabor feature, CUs are classified into natural content CUs (NCCUs), smooth screen content CUs (SSCUs) and complex screen content CUs (CSCUs), with which, the calculation and judgment of unnecessary intra prediction modes are skipped. Under all-intra (AI) configuration, experimental results show that the proposed algorithm GGM can achieve encoding time saving by 42.13% compared with SCM-8.3, and with only 1.85% bit-rate increasement.","Screen content video coding, High efficiency video coding (HEVC), Intra prediction, Partition decision",Jing Chen and Jianshan Ou and Huanqiang Zeng and Canhui Cai,https://www.sciencedirect.com/science/article/pii/S1047320321000821,https://doi.org/10.1016/j.jvcir.2021.103128,1047-3203,2021,103128,78,Journal of Visual Communication and Image Representation,A fast algorithm based on gray level co-occurrence matrix and Gabor feature for HEVC screen content coding,article,CHEN2021103128
"In this paper, we propose a new reversible data hiding method in encrypted images. Due to spatial correlation, there is a large probability that the adjacent pixels of the image have small differences, which is especially obvious on the high four most significant bits (high nibbles) of the pixels. If the high nibble of each pixel is regarded as a 4-bit value, the differences between the high nibbles of the adjacent pixels are mostly concentrated in a small range. Based on this fact, Huffman coding was used to encode all the differences between the high nibbles of the adjacent pixels in order to compress the four most significant bit (MSB) planes efficiently and create a large-capacity room. After creating room, a stream cipher is used to encrypt the image, and the room is reserved in the encrypted image for data hiding without losing information. The experimental results showed that the proposed method can achieve a larger embedding rate and better visual quality of the marked decrypted image than other related methods.","Reversible data hiding, Image encryption, Huffman coding, High nibble",Chih-Cheng Chen and Chin-Chen Chang and Kaimeng Chen,https://www.sciencedirect.com/science/article/pii/S1047320321000304,https://doi.org/10.1016/j.jvcir.2021.103060,1047-3203,2021,103060,76,Journal of Visual Communication and Image Representation,High-capacity reversible data hiding in encrypted image based on Huffman coding and differences of high nibbles of pixels,article,CHEN2021103060
"Images with hazy scene suffer from low-contrast, which reduces the visible quality of the scene, thus making object detection a more challenging task. Low-contrast can result from foggy weather conditions during image acquisition. Dehazing is a process of removal of haze from the photography of a hazy scene. Single-image dehazing based on dark channel priors are well-known techniques in this field. However, the performance of such techniques is limited to priors or constraints. Moreover, this type of method fails when images have sky-region. So, a method is proposed, which can restore the visibility of hazy images. First, a hazy image is divided into blocks of size 32Â ÃÂ 32, then the score of each block is calculated to select a block having the highest score. Atmospheric light is calculated from the selected block. A new color channel is considered to remove atmospheric scattering, obtained channel value and atmospheric light are then used to calculate the transmission map in the second step. Third, radiance is computed using a transmission map and atmospheric light. The illumination scaling factor is adopted to enhance the quality of a dehazed image in the final step. Experiments are performed on six datasets namely, I-HAZE, O-HAZE, BSDS500, FRIDA, RESIDE dataset and natural images from Google. The proposed method is compared against 11 state-of-the-art methods. The performance is analyzed using fourteen quantitative evaluation metrics. All the results demonstrate that the proposed method outperforms 11 state-of-the-art methods in most of the cases.","Image dehazing, Atmospheric light, Radiance, Illuminance scaling factor",Geet Sahu and Ayan Seal and Ondrej Krejcar and Anis Yazidi,https://www.sciencedirect.com/science/article/pii/S1047320320302212,https://doi.org/10.1016/j.jvcir.2020.103008,1047-3203,2021,103008,74,Journal of Visual Communication and Image Representation,Single image dehazing using a new color channel,article,SAHU2021103008
"Recent studies have shown that super-resolution can be significantly improved by using deep convolution neural network. Although applying a larger number of convolution kernels can extract more features, increasing the number of feature mappings will dramatically increase the training parameters and time complexity. In order to balance the workload among all units and maintain appropriate time complexity, this paper proposes a new network structure for super-resolution. For the sake of making full use of context information, in the structure, the operations of division (S) and fusion (C) are added to the pyramidal bottleneck residual units, and the dense connected methods are used. The proposed network include a preliminary feature extraction net, seven residual units with dense connections, seven convolution layers with the size of 1Ã1 after each residual unit, and a deconvolution layer. The experimental results show that the proposed network has better performance than most existing methods.","Super-resolution, Convolution neural network, Pyramidal network, Residual-feature learning",Feilong Cao and Baijie Chen,https://www.sciencedirect.com/science/article/pii/S1047320320301887,https://doi.org/10.1016/j.jvcir.2020.102963,1047-3203,2021,102963,74,Journal of Visual Communication and Image Representation,Densely connected network with improved pyramidal bottleneck residual units for super-resolution,article,CAO2021102963
"In detecting sensitive media, violence is one of the hardest to define objectively, and thus, a significant challenge to detect automatically. While many studies were conducted in detecting aspects of violence, very few try to approach the general concept. We propose a method that aims to enable machines to understand a high-level concept of violence by first breaking it down into smaller, more objective ones, such as fights, explosions, blood, and gunshots, to combine them later, leading to a better understanding of the scene. For this, we leverage characteristics of each individual sub-concept of violence (relying upon custom-tailored convolutional neural networks) to guide how they should be described. A fight scene should incorporate temporal features that a scene with blood does not need to describe. A scene with explosions or gunshots should weigh more on its audio features. With this multimodal approach, we trained visual and auditory feature detectors and later combined them into a decision neural network to give us a violence detector that considers several different aspects of the problem. This robust and modular approach allows different cultures and users to adapt the detector to their specific needs.",,Bruno M. Peixoto and Bahram Lavi and Zanoni Dias and Anderson Rocha,https://www.sciencedirect.com/science/article/pii/S1047320321001073,https://doi.org/10.1016/j.jvcir.2021.103174,1047-3203,2021,103174,78,Journal of Visual Communication and Image Representation,"Harnessing high-level concepts, visual, and auditory features for violence detection in videos",article,PEIXOTO2021103174
"We propose a novel online multi-target visual tracker based on the recently developed Hypothesized and Independent Stochastic Population (HISP) filter. The HISP filter combines advantages of traditional tracking approaches like MHT and point-process-based approaches like PHD filter, and it has linear complexity while maintaining track identities. We apply this filter for tracking multiple targets in video sequences acquired under varying environmental conditions and targets density using a tracking-by-detection approach. We also adopt deep CNN appearance representation by training a verification-identification network (VerIdNet) on large-scale person re-identification data sets. We construct an augmented likelihood in a principled manner using this deep CNN appearance features and spatio-temporal information. Furthermore, we solve the problem of two or more targets having identical label considering the weight propagated with each confirmed hypothesis. Extensive experiments on MOT16 and MOT17 benchmark data sets show that our tracker significantly outperforms several state-of-the-art trackers in terms of tracking accuracy.","Multiple target filtering, HISP filter, Online tracking, Appearance learning, CNN, MOT challenge",Nathanael L. Baisa,https://www.sciencedirect.com/science/article/pii/S1047320320301802,https://doi.org/10.1016/j.jvcir.2020.102952,1047-3203,2021,102952,77,Journal of Visual Communication and Image Representation,Robust online multi-target visual tracking using a HISP filter with discriminative deep appearance learning,article,BAISA2021102952
"Diffusion-based compactness is an effective method for foreground-based saliency detection, in which one key is the conventional graph construction. However, the conventional graph only displays the local structure but not preserves global relevance information. Therefore, diffusion-based compactness cannot highlight complete salient object which contains multiple areas with different features, and the extracted salient regions with weak homogeneous. Aiming to address these problems, we propose a saliency detection method via coarse-to-fine diffusion-based compactness with a weighted learning affinity matrix. Firstly, we construct multi-view conventional graphs to calculate the rough compactness cue. Secondly, we build a two-stage multi-view weighted graphs using a weighted learning affinity matrix and compute the coarse-to-fine compactness cue. Extensive experiments tested on three benchmark datasets, demonstrating the superior against several state-of-the-art methods.","Saliency detection, Diffusion-based compactness, Multi-view graphs, Weighted learning affinity matrix",Fan Wang and Guohua Peng,https://www.sciencedirect.com/science/article/pii/S1047320321000936,https://doi.org/10.1016/j.jvcir.2021.103151,1047-3203,2021,103151,78,Journal of Visual Communication and Image Representation,Saliency detection via coarse-to-fine diffusion-based compactness with weighted learning affinity matrix,article,WANG2021103151
"Identity management systems with biometric key binding make digital transactions secure and reliable. A novel methodology is proposed to develop an intelligent key management system using facial emotions. Key binding with facial emotions makes use of an intrinsic user specific trait facilitating a more natural computer to human interaction. The proposed system utilizes metaheuristic swarm intelligence based optimization techniques to extract optimal features. The work demonstrates key binding by encrypting an image with a secret key bound to optimal features extracted from facial emotions. Efficiency and correctness of proposed key management is validated by successful decryption at receiving end with any one of the enrolled emotions given as input. Deer Hunting Optimization Algorithm and Chicken Swarm Optimization are merged to select optimal features from facial emotions. The derived algorithm is called Fitness Sorted Deer Hunting Optimization Algorithm with Rooster Update. Seven facial emotions â anger, disgust, fear, happiness, sadness, surprise and neutral are used to extract optimal features from Japanese Female Facial Expressions and Yale Facial datasets to train the neural network. Proposed work achieved better performance results over state-of-art optimization algorithms such as whale optimization algorithm, grey wolf optimization, chicken swarm optimization and deer hunting optimization algorithm. Accuracy of proposed model is 2.2% better than deer hunting optimization algorithm and 12.3% better than chicken swarm optimization for a key length 80.","Identity management system, Facial emotions, Metaheuristic optimization",Suresh Padmanabhan and Radhika K.R.,https://www.sciencedirect.com/science/article/pii/S1047320320302170,https://doi.org/10.1016/j.jvcir.2020.103002,1047-3203,2021,103002,74,Journal of Visual Communication and Image Representation,Optimal feature selection-based biometric key management for identity management system: Emotion oriented facial biometric system,article,PADMANABHAN2021103002
"Transfer learning from natural image datasets, such as ImageNet, is common for applying deep learning to medical imaging. However, the modalities of natural and medical images differ considerably, and the reason for the latest medical research preferring ImageNet to medical data is questionable. In this study, we investigated the properties of medical pre-training and its transfer effectiveness on various medical tasks. Through an intuitive convolution-based analysis, we determined the modality characteristics of images. Surprisingly, medical pre-training showed exceptional performance for a classification task but not for a segmentation task since medical data are visually homogeneous and lack morphological information. Using data with diverse modalities helped overcome such drawbacks, resulting in medical pre-training achieving performance comparable to pre-training with ImageNet with considerably fewer samples than ImageNet for both aforementioned tasks. Finally, a study of learned representations and realistic scenarios indicated that while ImageNet is the best choice for medical imaging, medical pre-training has significant potential.","Transfer learning, Medical image analysis, Convolutional neural network, Survival prediction",Yang Wen and Leiting Chen and Yu Deng and Chuan Zhou,https://www.sciencedirect.com/science/article/pii/S1047320321000894,https://doi.org/10.1016/j.jvcir.2021.103145,1047-3203,2021,103145,78,Journal of Visual Communication and Image Representation,Rethinking pre-training on medical imaging,article,WEN2021103145
"Visual odometry aims to estimate the relative pose between frames, which is a fundamental task for visual SLAM. In this paper, we present a novel line-based visual odometry (VO) algorithm that fully utilizes the characteristic of line to estimate the projected line of adjacent frame by minimizing the local gradient fitness evaluation. In contrast to the current feature-based or line-based visual odometry, we donâ²t need to explicitly match points or lines of two frames, which is non-trivial and inaccurate in challenging scenarios such as texture-less scenes. In our method, the projected line is calculated simultaneously with the local gradient fitting function of pose estimation based on the constraint that the orientation of the projected line should be perpendicular to the gradient orientation of pixels of its local regions. The proposed method is more robust and reliable than other line-based VO since it fully uses the pixel orientations in the local regions to estimate the projected line and relative pose. We evaluate our method on the real-world RGB-D dataset and synthetic benchmark dataset. Experimental results show that our method achieves the state-of-the-art algorithms in indoors scenes, especially in texture-less scenes.","Visual odometry, Line, Gradient, Texture-less, RGB-D",Junxin Lu and Zhijun Fang and Yongbin Gao and Jieyu Chen,https://www.sciencedirect.com/science/article/pii/S1047320321000377,https://doi.org/10.1016/j.jvcir.2021.103071,1047-3203,2021,103071,77,Journal of Visual Communication and Image Representation,Line-based visual odometry using local gradient fitting,article,LU2021103071
"Haze is an aggregation of very fine, widely dispersed, solid and/or liquid particles suspended in the atmosphere. In this paper, we propose an end-to-end network for single image dehazing, which enhances the CycleGAN model by introducing a transformer architecture within the generator, which is specific for haze removal. The proposed model is trained in an unpaired fashion with clear and hazy images altogether and does not require pairs of hazy and corresponding ground-truth clear images. Furthermore, the proposed model does not depend on estimating the parameters of the atmospheric scattering model. Rather, it uses a K-estimation module as the generatorâs transformer for complete end-to-end modeling. The feature transformer introduced in the proposed generator model transforms the encoded features into desired feature space and then feeds them into the CycleGAN decoder to create a clear image. In the proposed model we further modified the cycle consistency loss to include the SSIM loss along with pixel-wise mean loss to produce a new loss function specific for the reconstruction task, which enhances the performance of the proposed model. The model performs well even on the high-resolution images provided in the NTIRE 2019 challenge dataset for single image dehazing. Further, we perform experiments on NYU-Depth and reside beta datasets. Results of our experiments show the efficacy of the proposed approach compared to the state-of-the-art in removing the haze from the input image.","CycleGAN, Cyclic consistency loss, AOD-NET, Single image dehazing, SSIM loss",B.S.N.V. Chaitanya and Snehasis Mukherjee,https://www.sciencedirect.com/science/article/pii/S1047320320302248,https://doi.org/10.1016/j.jvcir.2020.103014,1047-3203,2021,103014,74,Journal of Visual Communication and Image Representation,Single image dehazing using improved cycleGAN,article,CHAITANYA2021103014
"The fully convolutional siamese network based trackers achieve great progress recently. Most of these methods focus on improving the capability of siamese network to represent the target. In this paper, we propose our model which focuses on estimating the state of the target with our proposed novel IoU (intersection over union) loss function which is named AIoU. Our model consists of a siamese subnetwork for feature extraction and a target estimation subnetwork for state representation. The target estimation subnetwork contains a classification head for classifying background and foreground and a regression head for estimating target. In order to regress better bounding boxes, we further study the loss function utilized in the regression head and propose a powerful IoU loss function. Our tracker achieves competitive performance on OTB2015, VOT2018, and VOT2019 benchmarks with a speed of 180 FPS, which proves the effectiveness of our method.","Visual tracking, Siamese network, Target estimation network, Intersection over union (IoU) loss",Zhiyong Li and Chenming Hu and Ke Nai and Jin Yuan,https://www.sciencedirect.com/science/article/pii/S1047320321000651,https://doi.org/10.1016/j.jvcir.2021.103107,1047-3203,2021,103107,77,Journal of Visual Communication and Image Representation,Siamese target estimation network with AIoU loss for real-time visual tracking,article,LI2021103107
"Convolutional neural networks have achieved the state-of-the-art results across numerous applications, but recent work finds that these models can be easily fooled by adversarial perturbations. This is partially due to gradient calculation instability, which may be amplified throughout network layers (Liao etÂ al., 2018). To address this issue, we propose a novel AdvCapsNet derived from CapsuleÂ (Sabour etÂ al., 2017), which utilizes a significantly more complicated non-linearity, to defend against adversarial attacks. In this paper, we focus on the transfer-based black-box adversarial attacks, which are more practical than their white-box counterparts. Specifically, we investigate vanilla Capsuleâs robustness and boost its performance by introducing an adversarial loss function as regularization. The weight updating between capsule layers is implemented via dynamic routing regularized by the additional adversarial term. Extensive experiments demonstrate that the proposed AdvCapsNet can significantly boost Capsuleâs robustness and that AdvCapsNet is far more resistance to adversarial attacks than alternative baselines, including both CNN- and Capsule-based defense models.","Capsule, Adversarial, Defense, Robustness",Yueqiao Li and Hang Su and Jun Zhu,https://www.sciencedirect.com/science/article/pii/S1047320321000134,https://doi.org/10.1016/j.jvcir.2021.103037,1047-3203,2021,103037,75,Journal of Visual Communication and Image Representation,AdvCapsNet: To defense adversarial attacks based on Capsule networks,article,LI2021103037
"The ability to detect gun and gun held in hand or other body parts is a typical human skill. The same problem presents an imperative task for computer vision system. Automatic observer independent detection of hand held gun or gun held in the other body part, whether it is visible or concealed, provides enhance security in vulnerable places and initiates appropriate action there. Compare to the automatic object detection systems, automatic detection of gun has very few successful attempts. In the present scope of this paper, we present an extensive survey on automatic detection of gun and define a taxonomy for this particular detection system. We also describe the inherent difficulties related with this problem. In this survey of published papers, we examine different approaches used in state-of-the-art attempts and compare performances of these approaches. Finally, this paper concludes pointing to the possible research gaps in related fields.","Weapon detection, Survey, Security and surveillance, Multiple object detection, Visual and concealed",Rajib Debnath and Mrinal Kanti Bhowmik,https://www.sciencedirect.com/science/article/pii/S104732032100105X,https://doi.org/10.1016/j.jvcir.2021.103165,1047-3203,2021,103165,78,Journal of Visual Communication and Image Representation,"A comprehensive survey on computer vision based concepts, methodologies, analysis and applications for automatic gun/knife detection",article,DEBNATH2021103165
"The application of adversarial learning for semi-supervised semantic image segmentation based on convolutional neural networks can effectively reduce the number of manually generated labels required in the training process. However, the convolution operator of the generator in the generative adversarial network (GAN) has a local receptive field, so that the long-range dependencies between different image regions can only be modeled after passing through multiple convolutional layers. The present work addresses this issue by introducing a self-attention mechanism in the generator of the GAN to effectively account for relationships between widely separated spatial regions of the input image with supervision based on pixel-level ground truth data. In addition, the adjustment of the discriminator has been demonstrated to affect the stability of GAN training performance. This is addressed by applying spectral normalization to the GAN discriminator during the training process. Our method has better performance than existing full/semi-supervised semantic image segmentation techniques.","Self-Attention Mechanism, Adversarial Learning, Semi-Supervised Learning, Spectral Normalization, Semantic Image Segmentation",Jia Zhang and Zhixin Li and Canlong Zhang and Huifang Ma,https://www.sciencedirect.com/science/article/pii/S1047320321001103,https://doi.org/10.1016/j.jvcir.2021.103170,1047-3203,2021,103170,78,Journal of Visual Communication and Image Representation,Stable self-attention adversarial learning for semi-supervised semantic image segmentation,article,ZHANG2021103170
"The imperceptibility, robustness and data payload are widely considered as the three main properties vital for any image watermarking systems. They are complimentary to each other and hence challenging to attain the right balance between them. The statistical model-based multiplicative watermarking is an effective way to achieve the tradeoff among imperceptibility, robustness and data payload. Radial harmonic Fourier moments (RHFMs) is a strong tool in image processing, which has many advantages, such as lower noise sensitivity, powerful image description ability and geometric invariance feature. In this paper, we propose a new statistical image watermarking scheme using local RHFMs magnitudes and Beta exponential distribution model. Our image watermarking scheme consists of two parts, namely, embedding and extraction. In the embedding process, we divide the host image into no-overlapping blocks and compute the local RHFMs of image blocks, then insert the watermark signal into the robust local RHFMs magnitudes through multiplicative approach. In the extraction phase, robust local RHFMs magnitudes are firstly modeled by employing the Beta exponential distribution, where the statistical properties of local RHFMs magnitudes are captured accurately. Then the modified maximum likelihood parameter estimation (MMLE) approach is introduced to estimate the statistical parameters of Beta exponential distribution model. And finally an image watermark decoder for multiplicative watermarking is developed using Beta exponential distribution and maximum likelihood decision criterion. Experimental results on some test images and comparison with well-known existing methods demonstrate the efficacy and superiority of the proposed statistical image watermarking.","Digital watermarking, Local RHFMs magnitudes, Beta-exponential distribution, Modified maximum likelihood estimation, ML decision criterion",Xiang-yang Wang and Jing Tian and Jia-lin Tian and Pan-pan Niu and Hong-ying Yang,https://www.sciencedirect.com/science/article/pii/S1047320321000778,https://doi.org/10.1016/j.jvcir.2021.103123,1047-3203,2021,103123,77,Journal of Visual Communication and Image Representation,Statistical image watermarking using local RHFMs magnitudes and beta exponential distribution,article,WANG2021103123
"The objective of blind-image quality assessment (BIQA) research is the prediction of perceptual quality of images, without reference information. The humanâs perceptual assessment of quality of an image is the backbone of BIQA research. Therefore, human-provided, mean opinion score (perceptual quality) has been analyzed in detail, and it has been observed to follow the Gaussian distribution and thus can be ideally modeled by the same. In this paper, we have proposed an integrated two-stage Gaussian process-based hybrid-feature selection algorithm for the BIQA problem. Moreover, a new consolidated feature set (obtained from the proposed algorithm), consisting of momentous Natural Scene Statistics (NSS)-based features is used in combination with the Gaussian process regression algorithm for the design of a new blind-image quality evaluator, referred to as GPR-BIQA. The proposed evaluator is tested on eight IQA legacy databases, and it is found that the proposed evaluator proficiently correlate with the human opinion, and outperformed a substantial number of existing approaches.","Image quality assessment (IQA), No-reference (NR), Natural scene statistics, Feature selection, Gaussian process regression, Blind image quality assessment (BIQA)",Hassan Khalid and Dr. Muhammad Ali and Nisar Ahmed,https://www.sciencedirect.com/science/article/pii/S1047320321000535,https://doi.org/10.1016/j.jvcir.2021.103092,1047-3203,2021,103092,77,Journal of Visual Communication and Image Representation,Gaussian Process-based Feature-Enriched Blind Image Quality Assessment,article,KHALID2021103092
"At present, the main super-resolution (SR) method based on convolutional neural network (CNN) is to increase the layer number of the network by skip connection so as to improve the nonlinear expression ability of the model. However, the network also becomes difficult to be trained and converge. In order to train a smaller but better performance SR model, this paper constructs a novel image SR network of multiple attention mechanism(MAMSR), which includes channel attention mechanism and spatial attention mechanism. By learning the relationship between the channels of the feature map and the relationship between the pixels in each position of the feature map, the network can enhance the ability of feature expression and make the reconstructed image more close to the real image. Experiments on public datasets show that our network surpasses some current state-of-the-art algorithms in PSNR, SSIM, and visual effects.","Super-resolution, CNN, Attention mechanism, Channel attention, Spatial attention",Xin Yang and Xiaochuan Li and Zhiqiang Li and Dake Zhou,https://www.sciencedirect.com/science/article/pii/S1047320321000018,https://doi.org/10.1016/j.jvcir.2021.103019,1047-3203,2021,103019,75,Journal of Visual Communication and Image Representation,Image super-resolution based on deep neural network of multiple attention mechanism,article,YANG2021103019
"In classification tasks, the robustness against various image transformations remains a crucial property of CNN models. When acquired using the data augmentation it comes at the price of a considerable increase in training time and the risk of overfitting. Consequently, researching other ways to endow CNNs with invariance to various transformations is an intensive field of study. This paper presents a new reduced, rotation-invariant, classification model composed of two parts: a feature representation mapping and a classifier. We provide an insight into the principle and we show that the proposed model is trainable. The model we obtain is smaller and has angular prediction capabilities. We illustrate the results on the MNIST-rot and CIFAR-10 datasets. We achieve the state-of-the-art classification score on MNIST-rot, and improve by 20% the state of the art score on rotated CIFAR-10. In all cases, we can predict the rotation angle.","Image Classification, Convolutional neural network, Rotation invariance, Prediction of angle of rotation, Steerable filters",Rosemberg {Rodriguez Salas} and Petr DoklÃ¡dal and Eva Dokladalova,https://www.sciencedirect.com/science/article/pii/S1047320321000250,https://doi.org/10.1016/j.jvcir.2021.103054,1047-3203,2021,103054,75,Journal of Visual Communication and Image Representation,A minimal model for classification of rotated objects with prediction of the angle of rotation,article,RODRIGUEZSALAS2021103054
"Despite the promising progress made in recent years, automatically generating high-resolution realistic images from text descriptions remains a challenging task due to semantic gap between human-written descriptions and diversities of visual appearance. Most existing approaches generate the rough images with the given text descriptions, while the relationship between sentence semantics and visual content is not holistically exploited. In this paper, we propose a novel chained deep recurrent generative adversarial network (CDRGAN) for synthesizing images from text descriptions. Our model uses carefully designed chained deep recurrent generators that simultaneously recovers global image structures and local details. Specially, our method not only considers the logic relationships of image pixels, but also removes computational bottlenecks through parameters sharing. We evaluate our method on three public benchmarks: CUB, Oxford-102 and MS COCO datasets. Experimental results show that our method significantly outperforms the state-of-the-art approaches consistently across different evaluation metrics.","Text-to-image synthesis, Logic relationships, Computational bottlenecks, Parameters sharing",Min Wang and Congyan Lang and Songhe Feng and Tao Wang and Yi Jin and Yidong Li,https://www.sciencedirect.com/science/article/pii/S1047320320301838,https://doi.org/10.1016/j.jvcir.2020.102955,1047-3203,2021,102955,74,Journal of Visual Communication and Image Representation,Text to photo-realistic image synthesis via chained deep recurrent generative adversarial network,article,WANG2021102955
"In recent years, the increasing requirements in cloud storage and cloud computing have made it necessary to encrypt digital images for privacy protection. Meanwhile, many reversible data hiding (RDH) algorithms in the encrypted domain have been proposed. However, most of these algorithms are for gray-level images, and the intrinsic cross-channel correlations of color images cannot be utilized to improve the embedding capacity. In this paper, we propose a novel data hiding method for encrypted color images. In the encryption stage, the homomorphic property of encryption is achieved by basic modular addition. During the data hiding process, the cross-channel correlations between R, G and B channels are generated in encrypted domain, and data hiding is performed by the difference histogram shifting. Analysis and experiments demonstrate that the proposed method is secure and the RDH performance is superior.","Reversible data hiding, Image encryption, Cross-channel correlation, Homomorphism",Ming Li and Hua Ren and Yong Xiang and Yushu Zhang,https://www.sciencedirect.com/science/article/pii/S1047320321001061,https://doi.org/10.1016/j.jvcir.2021.103166,1047-3203,2021,103166,78,Journal of Visual Communication and Image Representation,Reversible data hiding in encrypted color images using cross-channel correlations,article,LI2021103166
"Performances of fine-grained recognition have been greatly improved thanks to the fast developments of deep convolutional neural networks (DCNN). DCNN methods often treat each image region equally. Besides, researchers often rely on visual information for classification. To solve these problems, we propose a novel discriminative semantic region selection method for fine-grained recognition (DSRS). We first select a few image regions and then use the pre-trained DCNN models to predict their semantic correlations with corresponding classes. We use both visual and semantic representations to represent image regions. The visual and semantic representations are then linearly combined for joint representation. The combination parameters are determined by considering both semantic distinctiveness and spatial-semantic correlations. We use the joint representations for classifier training. A testing image can be classified by obtaining the visual and semantic representations and encoded for joint representation and classification. Experiments on several publicly available datasets demonstrate the proposed method's superiority.","Fine-grained recognition, Discriminative region selection, Semantic correlation, Object categorization",Chunjie Zhang and Da-Han Wang and Haisheng Li,https://www.sciencedirect.com/science/article/pii/S1047320321000493,https://doi.org/10.1016/j.jvcir.2021.103084,1047-3203,2021,103084,77,Journal of Visual Communication and Image Representation,Discriminative semantic region selection for fine-grained recognition,article,ZHANG2021103084
